student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob
159,7,high,2,0,-1,3,1,0.2,-0.643,0.43,1.81,0.12,0.722,0,0.191,2,0.28
159,8,high,2,0,-1,5,0,0,-0.524,0.43,1.714,0.12,0.713,0,0.186,2,0.34
160,1,low,14,0.82,0.74,1,3,1,0,0,0,0,,0,0,0,0.03
160,2,low,17,0.84,0.6,0,2,0.78,3,-0.02,0.5,0.14,0.137,0,0.018,0,0.01
160,3,low,13,0.75,0.72,0,4,0.85,-0.5,0.07,0.333,0.02,0.142,0,0.047,0,0.04
160,4,low,13,0.79,0.54,0,6,0.75,-0.7,0.03,0.25,0.2,0.133,0,0.063,0,0.05
160,5,low,14,0.74,0.54,1,3,0.88,-0.4,0.08,0.3,0.2,0.116,0,0.069,0,0.09
160,6,low,13,0.7,0.65,1,2,0.88,-0.4,0.12,0.3,0.09,0.111,0,0.069,0,0.09
160,7,low,13,0.68,0.54,0,4,0.64,-0.357,0.14,0.286,0.2,0.106,0,0.088,0,0.09
160,8,low,12,0.65,0.47,0,5,0.47,-0.393,0.17,0.268,0.27,0.111,0,0.109,0,0.11
161,1,high,3,0.41,-0.75,5,6,0.79,0,0,0,0,,0,0,2,0.14
161,2,high,5,0.23,-0.9,4,4,0.59,2,0.18,0.5,0.15,0.354,0,0.082,2,0.21
161,3,high,2,0.12,-1,5,4,0.54,-0.5,0.29,0.333,0.25,0.458,1,0.153,2,0.3
161,4,high,4,0.02,-1,6,2,0.5,0,0.39,0.667,0.25,0.369,0,0.168,2,0.36
161,5,high,0,0,-1,5,1,0.2,-0.7,0.41,0.5,0.25,0.687,1,0.203,2,0.35
161,6,high,1,0,-1,6,2,0.29,-0.657,0.41,0.567,0.25,0.748,0,0.201,2,0.38
161,7,high,1,0,-1,5,3,0.24,-0.571,0.41,0.476,0.25,0.787,0,0.198,2,0.35
161,8,high,1,0,-1,6,1,0,-0.488,0.41,0.5,0.25,0.813,0,0.194,2,0.38
162,1,high,3,0.51,-0.44,2,2,0.73,0,0,0,0,,0,0,2,0.06
162,2,high,3,0.42,-0.4,3,4,0.83,0,0.09,0.5,-0.04,0,0,0.032,2,0.12
162,3,high,1,0.32,-0.55,3,3,0.62,-1,0.19,0.333,0.11,0.495,1,0.12,2,0.19
162,4,high,4,0.18,-0.76,2,3,0.49,0.1,0.33,0.333,0.32,0.458,0,0.156,2,0.23
162,5,high,4,0,-0.88,4,0,0.22,0.3,0.51,0.7,0.44,0.408,0,0.233,2,0.38
162,6,high,3,0,-1,4,1,0.13,0.171,0.51,0.8,0.56,0.365,0,0.248,2,0.4
162,7,high,2,0,-1,3,0,0.13,0,0.51,0.667,0.56,0.374,0,0.248,2,0.37
162,8,high,0,0,-1,4,3,0.06,-0.238,0.51,0.696,0.56,0.566,1,0.258,2,0.4
163,1,low,18,0.96,0.42,0,5,0.86,0,0,0,0,,0,0,0,0
163,2,low,16,0.92,0.48,0,5,0.74,-2,0.04,0,-0.06,0.083,0,0.094,0,0.04
163,3,low,19,0.91,0.46,0,4,0.8,0.5,0.05,0,-0.04,0.086,0,0.017,0,0.02
163,4,low,14,0.88,0.39,1,4,0.59,-0.9,0.08,0.25,0.03,0.132,0,0.068,0,0.08
163,5,low,15,0.89,0.36,0,4,0.74,-0.8,0.07,0.2,0.06,0.126,0,0.064,0,0.05
163,6,low,14,0.84,0.4,1,3,0.79,-0.8,0.12,0.267,0.02,0.131,0,0.076,0,0.09
163,7,low,14,0.89,0.3,0,2,0.6,-0.714,0.07,0.238,0.12,0.131,0,0.068,0,0.05
163,8,low,17,0.81,0.34,0,5,0.78,-0.369,0.15,0.214,0.08,0.123,0,0.077,0,0.08
164,1,medium,2,0.77,-0.14,1,2,0.98,0,0,0,0,,0,0,1,0.03
164,2,medium,3,0.71,-0.12,1,4,0.76,1,0.06,0,-0.02,0.283,0,0.021,1,0.05
164,3,medium,2,0.68,-0.18,1,3,0.52,0,0.09,0,0.04,0.247,0,0.036,1,0.07
164,4,medium,2,0.59,-0.42,3,5,0.53,-0.1,0.18,1,0.28,0.222,0,0.102,1,0.2
164,5,medium,3,0.51,-0.4,3,6,0.71,0.1,0.26,1.2,0.26,0.228,0,0.124,1,0.23
164,6,medium,1,0.49,-0.36,2,4,0.51,-0.143,0.28,0.967,0.22,0.347,1,0.131,1,0.2
164,7,medium,2,0.43,-0.61,3,2,0.31,-0.107,0.34,1,0.47,0.322,0,0.182,1,0.29
164,8,medium,3,0.38,-0.49,2,5,0.54,0,0.39,0.857,0.35,0.314,0,0.18,1,0.26
165,1,low,10,0.76,0.19,1,2,0.87,0,0,0,0,,0,0,0,0.03
165,2,low,9,0.73,0.26,0,4,0.73,-1,0.03,0.5,-0.07,0.074,0,0.05,0,0.02
165,3,low,6,0.7,0.29,1,3,0.73,-2,0.06,0.333,-0.1,0.25,0,0.101,0,0.08
165,4,low,6,0.72,0.16,0,2,0.94,-1.5,0.04,0.333,0.03,0.266,0,0.078,0,0.04
165,5,low,5,0.69,0.07,0,5,0.77,-1.3,0.07,0.3,0.12,0.301,0,0.092,0,0.06
165,6,low,5,0.66,0.14,1,2,0.88,-1.057,0.1,0.3,0.05,0.313,0,0.084,0,0.09
165,7,low,5,0.63,0.21,1,2,0.51,-0.857,0.13,0.286,-0.02,0.315,0,0.08,0,0.09
165,8,low,4,0.59,0.19,0,4,0.65,-0.786,0.17,0.286,0,0.339,0,0.091,0,0.08
166,1,low,10,0.94,0.74,1,5,0.7,0,0,0,0,,0,0,0,0.03
166,2,low,8,0.91,0.74,1,6,0.97,-2,0.03,0,0,0.157,0,0.09,0,0.06
166,3,low,6,0.89,0.64,1,6,0.95,-2,0.05,0,0.1,0.25,0,0.11,0,0.09
166,4,low,7,0.88,0.73,1,5,0.75,-1.1,0.06,0,0.01,0.22,0,0.066,0,0.07
166,5,low,6,0.86,0.57,0,4,0.82,-0.9,0.08,0.2,0.17,0.226,0,0.085,0,0.07
166,6,low,10,0.87,0.54,1,2,0.58,-0.143,0.07,0.167,0.2,0.234,0,0.055,0,0.09
166,7,low,7,0.83,0.55,1,5,0.59,-0.179,0.11,0.143,0.19,0.221,0,0.069,0,0.1
166,8,low,5,0.81,0.65,1,7,0.74,-0.345,0.13,0.125,0.09,0.25,0,0.071,0,0.1
167,1,medium,10,0.56,-0.04,1,7,0.62,0,0,0,0,,0,0,1,0.03
167,2,medium,8,0.44,-0.09,1,5,0.81,-2,0.12,0,0.05,0.157,0,0.128,1,0.11
167,3,medium,5,0.46,-0.31,2,5,0.66,-2.5,0.1,0.333,0.27,0.328,0,0.169,1,0.16
167,4,medium,7,0.35,-0.37,2,6,0.62,-1.2,0.21,0.333,0.33,0.278,0,0.163,1,0.2
167,5,medium,8,0.3,-0.45,3,2,0.57,-0.5,0.26,0.7,0.41,0.239,0,0.162,1,0.25
167,6,medium,5,0.23,-0.47,1,3,0.45,-0.657,0.33,0.667,0.43,0.271,0,0.196,1,0.23
167,7,medium,7,0.19,-0.57,1,6,0.31,-0.429,0.37,0.619,0.53,0.248,0,0.213,1,0.26
167,8,medium,3,0.15,-0.53,2,2,0.29,-0.631,0.41,0.554,0.49,0.332,1,0.23,1,0.3
168,1,high,5,0.28,-0.52,5,6,0.62,0,0,0,0,,0,0,2,0.14
168,2,high,2,0.16,-0.75,4,2,0.6,-3,0.12,0.5,0.23,0.606,1,0.191,2,0.23
168,3,high,0,0.09,-0.76,6,3,0.45,-2.5,0.19,1,0.24,1.079,1,0.196,2,0.31
168,4,high,2,0,-0.93,2,1,0.28,-1.1,0.28,2.917,0.41,0.916,0,0.193,2,0.24
168,5,high,2,0,-1,6,2,0.31,-0.6,0.28,2.8,0.48,0.813,0,0.182,2,0.36
168,6,high,0,0,-1,2,2,0.05,-0.657,0.28,3.367,0.48,1.001,1,0.184,2,0.24
168,7,high,2,0,-1,5,1,0.1,-0.393,0.28,2.905,0.48,0.903,0,0.174,2,0.33
168,8,high,0,0,-1,3,0,0,-0.417,0.28,2.696,0.48,1.037,1,0.175,2,0.27
169,1,low,17,0.8,0.29,0,2,0.61,0,0,0,0,,0,0,0,0
169,2,low,18,0.8,0.11,1,3,0.84,1,0,0.5,0.18,0.04,0,0.022,0,0.05
169,3,low,16,0.8,0.23,1,6,0.89,-0.5,0,0.333,0.06,0.059,0,0.028,0,0.04
169,4,low,17,0.78,0.15,1,4,0.89,-0.2,0.02,0.25,0.14,0.048,0,0.033,0,0.06
169,5,low,16,0.77,0.23,1,4,0.92,-0.3,0.03,0.2,0.06,0.05,0,0.03,0,0.05
169,6,low,13,0.74,0.09,1,2,0.65,-0.714,0.06,0.167,0.2,0.107,0,0.075,0,0.09
169,7,low,12,0.72,0.17,0,2,0.6,-0.893,0.08,0.238,0.12,0.143,0,0.079,0,0.06
169,8,low,16,0.62,0.15,0,7,0.74,-0.56,0.18,0.268,0.14,0.132,0,0.103,0,0.1
170,1,high,2,0.4,-1,5,4,0.8,0,0,0,0,,0,0,2,0.14
170,2,high,3,0.32,-1,6,4,0.83,1,0.08,0.5,0,0.283,0,0.028,2,0.2
170,3,high,3,0.16,-1,3,5,0.39,0.5,0.24,2.333,0,0.217,0,0.084,2,0.18
170,4,high,3,0.09,-1,5,4,0.57,0.3,0.31,1.583,0,0.182,0,0.109,2,0.27
170,5,high,0,0,-1,3,1,0.39,-0.4,0.4,1.8,0,0.593,1,0.156,2,0.25
170,6,high,0,0,-1,6,3,0.01,-0.543,0.4,1.867,0,0.803,0,0.162,2,0.34
170,7,high,0,0,-1,5,0,0,-0.536,0.4,1.571,0,0.962,0,0.161,2,0.31
170,8,high,0,0,-1,3,0,0.02,-0.488,0.4,1.714,0,1.095,0,0.16,2,0.25
171,1,high,0,0.32,-0.26,3,6,0.65,0,0,0,0,,0,0,2,0.09
171,2,high,1,0.22,-0.45,6,5,0.81,1,0.1,4.5,0.19,1.414,0,0.059,2,0.24
171,3,high,3,0.09,-0.63,3,3,0.6,1.5,0.23,3,0.37,1.146,0,0.127,2,0.23
171,4,high,0,0.01,-0.59,2,4,0.34,0.2,0.31,3,0.33,1.414,1,0.15,2,0.23
171,5,high,2,0,-0.77,4,1,0.28,0.3,0.32,2.3,0.51,1.087,0,0.176,2,0.31
171,6,high,1,0,-0.92,6,3,0.27,0.143,0.32,2.8,0.66,1.002,1,0.194,2,0.39
171,7,high,0,0,-1,3,4,0.15,-0.036,0.32,2.476,0.74,1.155,1,0.206,2,0.32
171,8,high,0,0,-1,4,0,0.09,-0.107,0.32,2.125,0.74,1.287,0,0.209,2,0.35
172,1,low,8,1,0.6,1,5,0.83,0,0,0,0,,0,0,0,0.03
172,2,low,11,0.97,0.7,0,4,0.74,3,0.03,0.5,-0.1,0.223,0,0.011,0,0.01
172,3,low,7,0.97,0.7,1,2,0.71,-0.5,0.03,0.333,-0.1,0.24,0,0.031,0,0.05
172,4,low,8,0.96,0.66,1,7,0.92,-0.4,0.04,0.25,-0.06,0.204,0,0.03,0,0.05
172,5,low,11,0.93,0.7,1,2,0.92,0.3,0.07,0.2,-0.1,0.208,0,0.024,0,0.06
172,6,low,11,0.88,0.54,1,6,0.62,0.457,0.12,0.167,0.06,0.199,0,0.049,0,0.09
172,7,low,8,0.84,0.59,0,3,0.82,0.143,0.16,0.238,0.01,0.194,0,0.057,0,0.07
172,8,low,6,0.82,0.52,0,2,0.8,-0.167,0.18,0.268,0.08,0.227,0,0.08,0,0.09
173,1,medium,9,0.68,0.08,1,6,0.64,0,0,0,0,,0,0,1,0.03
173,2,medium,10,0.59,-0.06,2,5,0.6,1,0.09,0.5,0.14,0.074,0,0.049,1,0.11
173,3,medium,8,0.55,-0.08,1,2,0.69,-0.5,0.13,0.333,0.16,0.111,0,0.086,1,0.11
173,4,medium,9,0.49,-0.11,3,7,0.46,-0.2,0.19,0.917,0.19,0.091,0,0.098,1,0.19
173,5,medium,10,0.35,-0.34,1,5,0.49,0.1,0.33,0.8,0.42,0.091,0,0.168,1,0.22
173,6,medium,6,0.32,-0.37,2,1,0.51,-0.4,0.36,0.667,0.45,0.174,0,0.198,1,0.27
173,7,medium,8,0.27,-0.33,2,5,0.6,-0.321,0.41,0.571,0.41,0.163,0,0.208,1,0.28
173,8,medium,6,0.25,-0.38,1,3,0.47,-0.429,0.43,0.554,0.46,0.192,0,0.225,1,0.27
174,1,medium,10,0.53,0.27,2,2,0.61,0,0,0,0,,0,0,1,0.06
174,2,medium,9,0.51,0.32,3,6,0.85,-1,0.02,0.5,-0.05,0.074,0,0.047,1,0.11
174,3,medium,9,0.41,0.28,2,5,0.71,-0.5,0.12,0.333,-0.01,0.062,0,0.062,1,0.11
174,4,medium,4,0.41,0.04,3,4,0.49,-1.8,0.12,0.333,0.23,0.339,1,0.143,1,0.19
174,5,medium,7,0.32,0.07,1,6,0.67,-1.1,0.21,0.7,0.2,0.306,0,0.143,1,0.15
174,6,medium,5,0.21,0.03,1,5,0.33,-1.029,0.32,0.8,0.24,0.33,0,0.183,1,0.2
174,7,medium,3,0.15,0.03,3,1,0.51,-1.107,0.38,0.81,0.24,0.41,0,0.207,1,0.29
174,8,medium,4,0.16,-0.03,1,3,0.46,-0.964,0.37,0.857,0.3,0.427,0,0.206,1,0.23
175,1,low,19,0.87,0.66,1,4,0.61,0,0,0,0,,0,0,0,0.03
175,2,low,15,0.82,0.71,1,7,0.76,-4,0.05,0,-0.05,0.166,0,0.177,0,0.1
175,3,low,19,0.81,0.75,1,6,0.82,0,0.06,0,-0.09,0.131,0,0.021,0,0.05
175,4,low,16,0.84,0.78,1,7,0.77,-0.5,0.03,0,-0.12,0.12,0,0.03,0,0.05
175,5,low,15,0.77,0.6,0,2,0.89,-0.7,0.1,0.2,0.06,0.122,0,0.07,0,0.06
175,6,low,16,0.82,0.59,0,2,0.82,-0.514,0.05,0.267,0.07,0.112,0,0.047,0,0.04
175,7,low,17,0.81,0.58,1,7,0.55,-0.286,0.06,0.238,0.08,0.102,0,0.042,0,0.07
175,8,low,16,0.72,0.66,1,4,0.65,-0.25,0.15,0.214,0,0.096,0,0.062,0,0.09
176,1,medium,3,0.53,-0.26,1,5,0.65,0,0,0,0,,0,0,1,0.03
176,2,medium,4,0.46,-0.24,2,7,0.92,1,0.07,0.5,-0.02,0.202,0,0.024,1,0.09
176,3,medium,2,0.43,-0.37,3,6,0.64,-0.5,0.1,1,0.11,0.333,1,0.069,1,0.15
176,4,medium,4,0.37,-0.28,2,7,0.57,0.1,0.16,0.667,0.02,0.295,0,0.059,1,0.12
176,5,medium,1,0.29,-0.46,2,5,0.7,-0.4,0.24,0.5,0.2,0.466,1,0.125,1,0.19
176,6,medium,4,0.2,-0.52,3,2,0.44,-0.057,0.33,0.567,0.26,0.422,0,0.15,1,0.26
176,7,medium,2,0.15,-0.47,2,4,0.59,-0.143,0.38,0.476,0.21,0.425,1,0.165,1,0.24
176,8,medium,3,0.07,-0.65,3,2,0.52,-0.083,0.46,0.5,0.39,0.392,0,0.213,1,0.33
177,1,medium,9,0.72,0.15,3,5,0.68,0,0,0,0,,0,0,1,0.09
177,2,medium,8,0.66,0,3,7,0.65,-1,0.06,0,0.15,0.083,0,0.08,1,0.14
177,3,medium,9,0.6,-0.03,1,6,0.88,0,0.12,1.333,0.18,0.067,0,0.065,1,0.1
177,4,medium,7,0.53,-0.1,3,3,0.51,-0.5,0.19,1,0.25,0.116,0,0.118,1,0.2
177,5,medium,4,0.45,-0.11,1,5,0.59,-1.1,0.27,1.2,0.26,0.28,0,0.171,1,0.19
177,6,medium,4,0.42,-0.09,3,2,0.45,-1.114,0.3,1.067,0.24,0.339,0,0.18,1,0.25
177,7,medium,4,0.32,-0.16,3,3,0.37,-1,0.4,0.952,0.31,0.369,0,0.219,1,0.3
177,8,medium,2,0.24,-0.31,2,3,0.19,-1.036,0.48,0.839,0.46,0.459,1,0.267,1,0.33
178,1,medium,8,0.63,0.15,3,3,0.89,0,0,0,0,,0,0,1,0.09
178,2,medium,9,0.57,0.17,3,7,0.74,1,0.06,0,-0.02,0.083,0,0.021,1,0.11
178,3,medium,10,0.47,0,1,5,0.6,1,0.16,1.333,0.15,0.111,0,0.075,1,0.11
178,4,medium,8,0.42,0,3,6,0.68,0.1,0.21,1,0.15,0.109,0,0.092,1,0.19
178,5,medium,7,0.37,-0.17,2,5,0.59,-0.3,0.26,0.8,0.32,0.136,0,0.143,1,0.21
178,6,medium,5,0.32,-0.04,2,2,0.44,-0.657,0.31,0.667,0.19,0.22,0,0.159,1,0.22
178,7,medium,4,0.23,-0.13,3,1,0.37,-0.821,0.4,0.619,0.28,0.293,0,0.208,1,0.3
178,8,medium,3,0.22,-0.25,2,3,0.27,-0.905,0.41,0.554,0.4,0.369,0,0.23,1,0.29
179,1,low,11,0.76,0.58,0,7,0.89,0,0,0,0,,0,0,0,0
179,2,low,12,0.79,0.54,1,2,0.78,1,-0.03,0.5,0.04,0.061,0,0.005,0,0.03
179,3,low,12,0.72,0.52,1,6,0.95,0.5,0.04,0.333,0.06,0.049,0,0.022,0,0.05
179,4,low,13,0.68,0.58,1,2,0.63,0.6,0.08,0.25,0,0.068,0,0.028,0,0.06
179,5,low,13,0.68,0.39,0,2,0.84,0.5,0.08,0.3,0.19,0.069,0,0.052,0,0.06
179,6,low,12,0.66,0.54,1,4,0.71,0.257,0.1,0.267,0.04,0.062,0,0.04,0,0.07
179,7,low,9,0.66,0.47,0,6,0.66,-0.179,0.1,0.286,0.11,0.118,0,0.056,0,0.06
179,8,low,13,0.58,0.41,0,5,0.85,-0.012,0.18,0.286,0.17,0.114,0,0.085,0,0.1
180,1,low,12,0.95,0.43,1,2,0.64,0,0,0,0,,0,0,0,0.03
180,2,low,14,0.99,0.41,1,7,0.76,2,-0.04,0,0.02,0.109,0,0.003,0,0.02
180,3,low,13,0.95,0.39,1,3,0.82,0.5,0,0,0.04,0.077,0,0.005,0,0.03
180,4,low,11,0.89,0.32,1,6,0.79,-0.4,0.06,0,0.11,0.103,0,0.051,0,0.07
180,5,low,11,0.95,0.28,1,4,0.55,-0.5,0,0,0.15,0.107,0,0.039,0,0.06
180,6,low,12,0.92,0.39,0,5,0.9,-0.314,0.03,0.167,0.04,0.096,0,0.028,0,0.02
180,7,low,12,0.82,0.36,0,5,0.87,-0.214,0.13,0.238,0.07,0.088,0,0.063,0,0.06
180,8,low,14,0.81,0.17,1,7,0.7,0.012,0.14,0.214,0.26,0.096,0,0.081,0,0.12
181,1,high,5,0.63,-0.3,6,2,0.97,0,0,0,0,,0,0,2,0.17
181,2,high,6,0.42,-0.47,6,6,0.78,1,0.21,0,0.17,0.129,0,0.095,2,0.28
181,3,high,3,0.33,-0.55,3,5,0.67,-1,0.3,3,0.25,0.327,1,0.176,2,0.25
181,4,high,3,0.21,-0.63,2,6,0.33,-0.9,0.42,4.25,0.33,0.353,0,0.224,2,0.28
181,5,high,3,0.12,-0.77,3,1,0.37,-0.7,0.51,3.5,0.47,0.354,0,0.265,2,0.37
181,6,high,2,0,-0.82,5,0,0.29,-0.686,0.63,2.967,0.52,0.411,0,0.313,2,0.48
181,7,high,0,0,-0.92,2,2,0.18,-0.821,0.63,3.143,0.62,0.621,1,0.331,2,0.41
181,8,high,2,0,-1,3,0,0.03,-0.643,0.63,2.786,0.7,0.617,0,0.334,2,0.44
182,1,high,3,0.32,-0.3,5,6,0.68,0,0,0,0,,0,0,2,0.14
182,2,high,3,0.15,-0.36,2,5,0.78,0,0.17,4.5,0.06,0,0,0.067,2,0.13
182,3,high,2,0.08,-0.55,4,4,0.62,-0.5,0.24,2.333,0.25,0.217,0,0.135,2,0.25
182,4,high,1,0,-0.54,6,6,0.55,-0.7,0.32,2.917,0.24,0.426,1,0.17,2,0.34
182,5,high,1,0,-0.82,2,1,0.14,-0.6,0.32,3.2,0.52,0.5,0,0.201,2,0.27
182,6,high,1,0,-0.94,4,0,0.35,-0.486,0.32,2.567,0.64,0.536,0,0.211,2,0.34
182,7,high,1,0,-1,2,2,0.14,-0.393,0.32,2.619,0.7,0.555,0,0.215,2,0.29
182,8,high,1,0,-1,5,2,0,-0.321,0.32,2.5,0.7,0.564,0,0.212,2,0.37
183,1,medium,10,0.58,-0.01,2,4,0.7,0,0,0,0,,0,0,1,0.06
183,2,medium,7,0.45,-0.05,3,3,0.83,-3,0.13,0.5,0.04,0.25,0,0.17,1,0.18
183,3,medium,7,0.44,0.01,2,3,0.72,-1.5,0.14,0.333,-0.02,0.217,0,0.109,1,0.13
183,4,medium,7,0.34,-0.12,3,4,0.48,-0.9,0.24,0.333,0.11,0.194,0,0.134,1,0.21
183,5,medium,5,0.32,-0.1,3,1,0.53,-1,0.26,0.3,0.09,0.248,0,0.142,1,0.22
183,6,medium,6,0.21,-0.29,1,4,0.53,-0.743,0.37,0.667,0.28,0.239,0,0.194,1,0.23
183,7,medium,5,0.18,-0.22,2,5,0.54,-0.679,0.4,0.571,0.21,0.254,0,0.193,1,0.26
183,8,medium,3,0.09,-0.3,2,0,0.2,-0.762,0.49,0.5,0.29,0.328,0,0.238,1,0.3
184,1,high,8,0.61,-0.48,3,7,0.99,0,0,0,0,,0,0,2,0.09
184,2,high,4,0.46,-0.68,3,2,0.58,-4,0.15,0,0.2,0.471,1,0.237,2,0.22
184,3,high,3,0.37,-0.67,6,3,0.75,-2.5,0.24,3,0.19,0.529,0,0.208,2,0.32
184,4,high,5,0.2,-0.99,6,3,0.61,-1,0.41,3,0.51,0.432,0,0.247,2,0.42
184,5,high,5,0.06,-1,5,1,0.34,-0.5,0.55,2.3,0.52,0.374,0,0.278,2,0.44
184,6,high,4,0.01,-1,4,2,0.25,-0.429,0.6,1.9,0.52,0.356,0,0.292,2,0.43
184,7,high,3,0,-1,3,3,0.16,-0.464,0.61,1.905,0.52,0.376,0,0.297,2,0.41
184,8,high,1,0,-1,6,0,0,-0.607,0.61,2,0.52,0.492,1,0.303,2,0.5
185,1,low,18,0.85,0.34,0,4,0.67,0,0,0,0,,0,0,0,0
185,2,low,16,0.85,0.31,1,4,0.97,-2,0,0.5,0.03,0.083,0,0.084,0,0.06
185,3,low,16,0.79,0.41,0,7,0.71,-1,0.06,0.333,-0.07,0.069,0,0.061,0,0.04
185,4,low,16,0.73,0.44,0,5,0.8,-0.6,0.12,0.25,-0.1,0.061,0,0.066,0,0.06
185,5,low,15,0.75,0.28,1,2,0.64,-0.6,0.1,0.3,0.06,0.068,0,0.067,0,0.08
185,6,low,14,0.75,0.21,0,2,0.5,-0.657,0.1,0.267,0.13,0.084,0,0.078,0,0.07
185,7,low,17,0.76,0.24,0,2,0.85,-0.286,0.09,0.238,0.1,0.081,0,0.055,0,0.05
185,8,low,14,0.67,0.17,1,2,0.74,-0.357,0.18,0.268,0.17,0.088,0,0.099,0,0.13
186,1,low,19,0.82,0.47,0,7,0.6,0,0,0,0,,0,0,0,0
186,2,low,14,0.87,0.41,0,3,0.68,-5,-0.05,0,0.06,0.214,0,0.207,0,0.05
186,3,low,14,0.76,0.37,1,5,0.95,-2.5,0.06,0.333,0.1,0.184,0,0.134,0,0.1
186,4,low,17,0.82,0.44,1,5,0.58,-0.6,0,0.333,0.03,0.153,0,0.028,0,0.04
186,5,low,15,0.75,0.33,1,6,0.87,-0.5,0.07,0.3,0.14,0.137,0,0.062,0,0.08
186,6,low,14,0.7,0.43,0,3,0.72,-0.543,0.12,0.3,0.04,0.134,0,0.069,0,0.06
186,7,low,13,0.77,0.39,0,7,0.48,-0.607,0.05,0.286,0.08,0.14,0,0.052,0,0.04
186,8,low,16,0.71,0.28,1,7,0.64,-0.333,0.11,0.286,0.19,0.13,0,0.076,0,0.1
187,1,low,12,0.8,0.27,1,3,0.76,0,0,0,0,,0,0,0,0.03
187,2,low,13,0.74,0.25,0,4,0.9,1,0.06,0.5,0.02,0.057,0,0.024,0,0.03
187,3,low,12,0.77,0.24,1,5,0.66,0,0.03,0.333,0.03,0.047,0,0.014,0,0.04
187,4,low,10,0.68,0.12,0,2,0.67,-0.7,0.12,0.333,0.15,0.107,0,0.089,0,0.08
187,5,low,13,0.65,0.1,1,5,0.53,-0.1,0.15,0.3,0.17,0.102,0,0.078,0,0.11
187,6,low,11,0.66,0.16,1,5,0.69,-0.2,0.14,0.267,0.11,0.099,0,0.071,0,0.1
187,7,low,8,0.68,0.09,1,4,0.51,-0.536,0.12,0.238,0.18,0.159,0,0.086,0,0.11
187,8,low,9,0.67,0.13,1,4,0.47,-0.548,0.13,0.214,0.14,0.168,0,0.085,0,0.11
188,1,low,8,0.78,0.4,0,6,0.78,0,0,0,0,,0,0,0,0
188,2,low,6,0.79,0.44,0,3,0.75,-2,-0.01,0,-0.04,0.202,0,0.08,0,0.02
188,3,low,8,0.71,0.28,0,5,0.9,0,0.07,0,0.12,0.157,0,0.04,0,0.04
188,4,low,7,0.78,0.36,1,2,0.55,-0.1,0,0.25,0.04,0.132,0,0.009,0,0.04
188,5,low,6,0.69,0.34,0,6,0.54,-0.3,0.09,0.2,0.06,0.143,0,0.051,0,0.05
188,6,low,8,0.72,0.38,1,4,0.7,-0.029,0.06,0.267,0.02,0.137,0,0.025,0,0.06
188,7,low,6,0.72,0.29,1,3,0.86,-0.143,0.06,0.286,0.11,0.143,0,0.04,0,0.07
188,8,low,7,0.63,0.31,0,3,0.8,-0.095,0.15,0.268,0.09,0.132,0,0.068,0,0.07
189,1,medium,8,0.55,-0.08,3,6,0.65,0,0,0,0,,0,0,1,0.09
189,2,medium,10,0.5,0.03,3,7,0.61,2,0.05,0,-0.11,0.157,0,0.018,1,0.11
189,3,medium,10,0.47,-0.13,2,6,0.66,1,0.08,0.333,0.05,0.124,0,0.034,1,0.1
189,4,medium,8,0.36,-0.15,2,4,0.49,0,0.19,0.333,0.07,0.128,0,0.075,1,0.14
189,5,medium,9,0.28,-0.24,1,1,0.66,0,0.27,0.7,0.16,0.111,0,0.114,1,0.16
189,6,medium,8,0.29,-0.38,1,6,0.68,-0.143,0.26,0.8,0.3,0.111,0,0.134,1,0.18
189,7,medium,7,0.23,-0.35,2,3,0.35,-0.286,0.32,0.667,0.27,0.132,0,0.157,1,0.23
189,8,medium,7,0.13,-0.41,1,0,0.32,-0.321,0.42,0.696,0.33,0.142,0,0.201,1,0.25
190,1,low,10,0.91,0.83,1,4,0.66,0,0,0,0,,0,0,0,0.03
190,2,low,12,0.88,0.81,1,4,0.77,2,0.03,0,0.02,0.129,0,0.013,0,0.04
190,3,low,10,0.81,0.72,0,4,0.77,0,0.1,0.333,0.11,0.108,0,0.049,0,0.06
190,4,low,13,0.83,0.66,0,7,0.76,0.7,0.08,0.333,0.17,0.133,0,0.049,0,0.06
190,5,low,12,0.82,0.69,1,4,0.9,0.5,0.09,0.3,0.14,0.118,0,0.049,0,0.08
190,6,low,12,0.74,0.8,1,4,0.82,0.371,0.17,0.267,0.03,0.106,0,0.063,0,0.1
190,7,low,10,0.77,0.66,0,6,0.68,0.071,0.14,0.286,0.17,0.111,0,0.07,0,0.08
190,8,low,9,0.77,0.74,1,6,0.54,-0.143,0.14,0.268,0.09,0.129,0,0.066,0,0.1
191,1,low,12,0.76,0.3,0,4,0.78,0,0,0,0,,0,0,0,0
191,2,low,12,0.79,0.26,1,4,0.88,0,-0.03,0.5,0.04,0,0,0.005,0,0.03
191,3,low,11,0.71,0.16,1,3,0.56,-0.5,0.05,0.333,0.14,0.049,0,0.055,0,0.07
191,4,low,11,0.73,0.09,0,6,0.54,-0.4,0.03,0.333,0.21,0.05,0,0.053,0,0.05
191,5,low,9,0.64,0.16,0,2,0.86,-0.7,0.12,0.3,0.14,0.111,0,0.088,0,0.08
