student_id,week,true_risk,lms_logins,attendance_pct,sentiment_score,submission_delay,forum_posts,video_completion,login_slope,attendance_drop,delay_variance,sentiment_decline,engagement_volatility,sudden_drop,behavioral_drift_score,risk_label,dropout_prob,cluster,cluster_label
126,2,medium,7,0.7,0.04,1,2,0.65,0.0,0.04,0.5,0.05,0.0,0,0.02,1,0.05,1,Chronic Disengagement
126,3,medium,9,0.65,0.05,1,5,0.73,1.0,0.09,0.333,0.04,0.151,0,0.036,1,0.07,1,Chronic Disengagement
126,4,medium,6,0.56,-0.06,2,3,0.78,-0.1,0.18,0.333,0.15,0.174,0,0.086,1,0.15,1,Chronic Disengagement
126,5,medium,6,0.51,-0.05,2,5,0.69,-0.3,0.23,0.3,0.14,0.175,0,0.11,1,0.17,3,Chronic Disengagement
126,6,medium,4,0.46,-0.19,1,6,0.56,-0.6,0.28,0.3,0.28,0.253,0,0.157,1,0.19,3,Chronic Disengagement
126,7,medium,5,0.39,-0.27,1,4,0.5,-0.536,0.35,0.286,0.36,0.255,0,0.189,1,0.23,3,Chronic Disengagement
126,8,medium,3,0.3,-0.38,3,5,0.57,-0.631,0.44,0.554,0.47,0.321,0,0.238,1,0.34,3,Chronic Disengagement
127,1,low,18,0.92,0.85,0,2,0.9,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
127,2,low,18,0.85,0.86,1,7,0.86,0.0,0.07,0.5,-0.01,0.0,0,0.025,0,0.06,1,Chronic Disengagement
127,3,low,16,0.84,0.85,1,7,0.93,-1.0,0.08,0.333,0.0,0.067,0,0.068,0,0.07,1,Chronic Disengagement
127,4,low,15,0.84,0.82,0,2,0.68,-1.1,0.08,0.333,0.03,0.09,0,0.076,0,0.05,1,Chronic Disengagement
127,5,low,14,0.89,0.86,1,6,0.82,-1.1,0.03,0.3,-0.01,0.11,0,0.054,0,0.05,1,Chronic Disengagement
127,6,low,15,0.84,0.76,1,6,0.55,-0.8,0.08,0.267,0.09,0.105,0,0.071,0,0.08,1,Chronic Disengagement
127,7,low,15,0.76,0.69,0,5,0.77,-0.607,0.16,0.286,0.16,0.099,0,0.1,0,0.09,1,Chronic Disengagement
127,8,low,17,0.78,0.76,0,3,0.73,-0.31,0.14,0.286,0.09,0.094,0,0.073,0,0.07,1,Chronic Disengagement
128,1,high,0,0.47,-0.9,6,7,0.64,0.0,0.0,0.0,0.0,,0,0.0,2,0.17,1,Chronic Disengagement
128,2,high,1,0.32,-1.0,5,3,0.72,1.0,0.15,0.5,0.1,1.414,0,0.065,2,0.22,0,Emotional Distress
128,3,high,0,0.17,-1.0,3,2,0.59,-0.0,0.3,2.333,0.1,1.732,1,0.117,2,0.22,2,Sudden Drop-off
128,4,high,2,0.04,-1.0,2,5,0.25,0.5,0.43,3.333,0.1,1.277,0,0.163,2,0.25,0,Emotional Distress
128,5,high,2,0.0,-1.0,6,0,0.34,0.5,0.47,3.3,0.1,1.0,0,0.177,2,0.38,0,Emotional Distress
128,6,high,0,0.0,-1.0,3,3,0.29,0.143,0.47,2.967,0.1,1.18,1,0.177,2,0.29,2,Sudden Drop-off
128,7,high,0,0.0,-1.0,6,3,0.24,-0.0,0.47,2.952,0.1,1.332,0,0.177,2,0.38,0,Emotional Distress
128,8,high,0,0.0,-1.0,3,0,0.06,-0.06,0.47,2.786,0.1,1.466,0,0.179,2,0.29,0,Emotional Distress
129,1,medium,12,0.72,-0.07,2,6,0.91,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
129,2,medium,8,0.64,-0.09,2,6,0.74,-4.0,0.08,0.0,0.02,0.283,0,0.19,1,0.14,1,Chronic Disengagement
129,3,medium,9,0.58,-0.25,1,6,0.49,-1.5,0.14,0.333,0.18,0.215,0,0.132,1,0.13,3,Chronic Disengagement
129,4,medium,6,0.48,-0.23,3,7,0.67,-1.7,0.24,0.667,0.16,0.286,0,0.172,1,0.23,3,Chronic Disengagement
129,5,medium,9,0.49,-0.39,3,2,0.66,-0.8,0.23,0.7,0.32,0.246,0,0.152,1,0.23,3,Chronic Disengagement
129,6,medium,8,0.36,-0.45,3,1,0.4,-0.571,0.36,0.667,0.38,0.227,0,0.196,1,0.29,3,Chronic Disengagement
129,7,medium,4,0.31,-0.38,2,3,0.6,-0.857,0.41,0.571,0.31,0.315,1,0.217,1,0.28,2,Sudden Drop-off
129,8,medium,7,0.26,-0.41,2,1,0.3,-0.655,0.46,0.5,0.34,0.299,0,0.23,1,0.3,3,Chronic Disengagement
130,1,low,15,0.93,0.65,0,3,0.96,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
130,2,low,14,0.94,0.58,1,5,0.79,-1.0,-0.01,0.5,0.07,0.049,0,0.049,0,0.05,1,Chronic Disengagement
130,3,low,14,0.89,0.49,1,5,0.62,-0.5,0.04,0.333,0.16,0.04,0,0.054,0,0.07,1,Chronic Disengagement
130,4,low,11,0.9,0.51,0,4,0.59,-1.2,0.03,0.333,0.14,0.128,0,0.076,0,0.05,1,Chronic Disengagement
130,5,low,12,0.9,0.55,1,5,0.55,-0.9,0.03,0.3,0.1,0.124,0,0.059,0,0.07,1,Chronic Disengagement
130,6,low,13,0.89,0.44,0,3,0.71,-0.543,0.04,0.3,0.21,0.112,0,0.062,0,0.05,1,Chronic Disengagement
130,7,low,14,0.81,0.36,0,6,0.5,-0.25,0.12,0.286,0.29,0.104,0,0.088,0,0.09,1,Chronic Disengagement
130,8,low,14,0.81,0.43,0,2,0.63,-0.107,0.12,0.268,0.22,0.097,0,0.074,0,0.08,1,Chronic Disengagement
131,1,low,9,0.94,0.68,1,4,0.92,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
131,2,low,8,0.88,0.79,1,5,0.83,-1.0,0.06,0.0,-0.11,0.083,0,0.061,0,0.06,1,Chronic Disengagement
131,3,low,9,0.86,0.75,1,3,0.94,-0.0,0.08,0.0,-0.07,0.067,0,0.028,0,0.06,1,Chronic Disengagement
131,4,low,10,0.9,0.73,0,5,0.57,0.4,0.04,0.25,-0.05,0.091,0,0.014,0,0.02,1,Chronic Disengagement
131,5,low,6,0.82,0.56,1,7,0.66,-0.4,0.12,0.2,0.12,0.181,0,0.073,0,0.1,1,Chronic Disengagement
131,6,low,7,0.78,0.61,1,3,0.56,-0.429,0.16,0.167,0.07,0.18,0,0.082,0,0.11,1,Chronic Disengagement
131,7,low,8,0.84,0.71,0,4,0.83,-0.286,0.1,0.238,-0.03,0.165,0,0.046,0,0.04,1,Chronic Disengagement
131,8,low,6,0.74,0.5,1,3,0.57,-0.369,0.2,0.214,0.18,0.185,0,0.107,0,0.14,3,Chronic Disengagement
132,1,high,0,0.57,-0.83,5,3,0.92,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
132,2,high,2,0.45,-0.94,2,7,0.69,2.0,0.12,4.5,0.11,1.414,0,0.056,2,0.12,0,Emotional Distress
132,3,high,0,0.26,-1.0,2,5,0.4,-0.0,0.31,3.0,0.17,1.732,1,0.13,2,0.21,2,Sudden Drop-off
132,4,high,0,0.15,-1.0,5,1,0.52,-0.2,0.42,3.0,0.17,2.0,0,0.176,2,0.34,0,Emotional Distress
132,5,high,1,0.01,-1.0,3,4,0.18,-0.0,0.56,2.3,0.17,1.491,0,0.217,2,0.34,0,Emotional Distress
132,6,high,1,0.0,-1.0,3,0,0.12,0.057,0.57,1.867,0.17,1.225,0,0.221,2,0.34,0,Emotional Distress
132,7,high,2,0.0,-1.0,4,0,0.18,0.179,0.57,1.619,0.17,1.05,0,0.221,2,0.37,0,Emotional Distress
132,8,high,0,0.0,-1.0,6,3,0.08,0.048,0.57,2.214,0.17,1.182,1,0.221,2,0.43,2,Sudden Drop-off
133,1,medium,5,0.76,0.21,1,5,0.64,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
133,2,medium,5,0.72,0.12,2,4,0.83,0.0,0.04,0.5,0.09,0.0,0,0.025,1,0.09,1,Chronic Disengagement
133,3,medium,5,0.64,0.19,3,2,0.56,-0.0,0.12,1.0,0.02,0.0,0,0.045,1,0.14,1,Chronic Disengagement
133,4,medium,2,0.58,0.02,3,4,0.43,-0.9,0.18,0.917,0.19,0.353,1,0.123,1,0.2,2,Sudden Drop-off
133,5,medium,2,0.5,-0.01,2,2,0.66,-0.9,0.26,0.7,0.22,0.432,0,0.154,1,0.2,3,Chronic Disengagement
133,6,medium,4,0.47,-0.08,3,1,0.39,-0.486,0.29,0.667,0.29,0.384,0,0.157,1,0.25,3,Chronic Disengagement
133,7,medium,2,0.35,-0.16,2,4,0.27,-0.5,0.41,0.571,0.37,0.423,1,0.21,1,0.28,2,Sudden Drop-off
133,8,medium,0,0.32,-0.24,1,3,0.45,-0.631,0.44,0.696,0.45,0.603,1,0.235,1,0.28,2,Sudden Drop-off
134,1,medium,5,0.7,-0.07,2,2,0.65,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
134,2,medium,4,0.69,-0.17,2,3,0.83,-1.0,0.01,0.0,0.1,0.157,0,0.056,1,0.09,1,Chronic Disengagement
134,3,medium,5,0.61,-0.26,1,7,0.58,-0.0,0.09,0.333,0.19,0.124,0,0.055,1,0.09,1,Chronic Disengagement
134,4,medium,3,0.53,-0.32,2,4,0.47,-0.5,0.17,0.25,0.25,0.225,0,0.111,1,0.17,3,Chronic Disengagement
134,5,medium,3,0.51,-0.41,2,5,0.48,-0.5,0.19,0.2,0.34,0.25,0,0.129,1,0.19,3,Chronic Disengagement
134,6,medium,2,0.38,-0.49,1,2,0.58,-0.571,0.32,0.267,0.42,0.33,0,0.187,1,0.22,3,Chronic Disengagement
134,7,medium,2,0.31,-0.55,2,3,0.51,-0.536,0.39,0.238,0.48,0.371,0,0.218,1,0.29,3,Chronic Disengagement
134,8,medium,1,0.31,-0.6,1,3,0.56,-0.56,0.39,0.268,0.53,0.466,1,0.225,1,0.27,2,Sudden Drop-off
135,1,high,1,0.44,-0.16,5,6,0.8,0.0,0.0,0.0,0.0,,0,0.0,2,0.14,1,Chronic Disengagement
135,2,high,2,0.34,-0.17,4,7,0.77,1.0,0.1,0.5,0.01,0.471,0,0.036,2,0.16,1,Chronic Disengagement
135,3,high,0,0.22,-0.44,5,2,0.73,-0.5,0.22,0.333,0.28,1.0,1,0.132,2,0.28,2,Sudden Drop-off
135,4,high,0,0.09,-0.47,4,2,0.35,-0.5,0.35,0.333,0.31,1.277,0,0.181,2,0.3,0,Emotional Distress
135,5,high,0,0.03,-0.56,3,4,0.18,-0.4,0.41,0.7,0.4,1.491,0,0.21,2,0.31,0,Emotional Distress
135,6,high,0,0.0,-0.82,3,0,0.15,-0.314,0.44,0.8,0.66,1.673,0,0.249,2,0.36,0,Emotional Distress
135,7,high,2,0.0,-0.89,3,1,0.04,-0.036,0.44,0.81,0.73,1.332,0,0.247,2,0.36,0,Emotional Distress
135,8,high,1,0.0,-0.91,4,0,0.13,0.0,0.44,0.696,0.75,1.182,1,0.248,2,0.4,2,Sudden Drop-off
136,1,high,6,0.27,-0.31,4,4,0.66,0.0,0.0,0.0,0.0,,0,0.0,2,0.11,1,Chronic Disengagement
136,2,high,1,0.14,-0.54,4,5,0.69,-5.0,0.13,0.0,0.23,1.01,1,0.274,2,0.26,2,Sudden Drop-off
136,3,high,3,0.01,-0.74,2,3,0.73,-1.5,0.26,1.333,0.43,0.755,0,0.205,2,0.24,0,Emotional Distress
136,4,high,4,0.0,-0.86,6,5,0.42,-0.4,0.27,2.667,0.55,0.595,0,0.179,2,0.36,0,Emotional Distress
136,5,high,4,0.0,-0.85,3,0,0.43,-0.1,0.27,2.2,0.54,0.505,0,0.166,2,0.27,3,Chronic Disengagement
136,6,high,0,0.0,-0.97,4,3,0.35,-0.571,0.27,1.767,0.66,0.73,1,0.2,2,0.32,2,Sudden Drop-off
136,7,high,2,0.0,-1.0,4,2,0.19,-0.464,0.27,1.476,0.69,0.712,0,0.199,2,0.32,0,Emotional Distress
136,8,high,0,0.0,-1.0,4,1,0.15,-0.548,0.27,1.268,0.69,0.855,1,0.203,2,0.33,2,Sudden Drop-off
137,1,medium,10,0.74,0.38,1,6,0.6,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
137,2,medium,8,0.62,0.18,3,5,0.59,-2.0,0.12,2.0,0.2,0.157,0,0.147,1,0.19,3,Chronic Disengagement
137,3,medium,8,0.55,0.22,3,3,0.76,-1.0,0.19,1.333,0.16,0.133,0,0.127,1,0.2,3,Chronic Disengagement
137,4,medium,7,0.55,0.09,1,3,0.77,-0.9,0.19,1.333,0.29,0.153,0,0.139,1,0.16,3,Chronic Disengagement
137,5,medium,6,0.47,0.06,1,4,0.48,-0.9,0.27,1.2,0.32,0.19,0,0.171,1,0.19,3,Chronic Disengagement
137,6,medium,7,0.39,0.06,3,5,0.34,-0.629,0.35,1.2,0.32,0.178,0,0.188,1,0.28,3,Chronic Disengagement
137,7,medium,5,0.32,-0.1,3,1,0.38,-0.679,0.42,1.143,0.48,0.22,0,0.234,1,0.33,3,Chronic Disengagement
137,8,medium,5,0.3,-0.12,3,4,0.38,-0.643,0.44,1.071,0.5,0.241,0,0.242,1,0.34,3,Chronic Disengagement
138,1,medium,9,0.61,-0.08,2,2,0.97,0.0,0.0,0.0,0.0,,0,0.0,1,0.06,1,Chronic Disengagement
138,2,medium,9,0.55,-0.22,1,5,0.93,0.0,0.06,0.5,0.14,0.0,0,0.038,1,0.07,1,Chronic Disengagement
138,3,medium,10,0.44,-0.23,1,6,0.66,0.5,0.17,0.333,0.15,0.062,0,0.078,1,0.12,1,Chronic Disengagement
138,4,medium,6,0.38,-0.38,2,7,0.56,-0.8,0.23,0.333,0.3,0.204,0,0.15,1,0.2,3,Chronic Disengagement
138,5,medium,5,0.38,-0.44,1,1,0.56,-1.1,0.23,0.3,0.36,0.278,0,0.17,1,0.18,3,Chronic Disengagement
138,6,medium,7,0.33,-0.53,1,5,0.4,-0.743,0.28,0.267,0.45,0.256,0,0.184,1,0.21,3,Chronic Disengagement
138,7,medium,7,0.27,-0.56,1,5,0.32,-0.536,0.34,0.238,0.48,0.239,0,0.2,1,0.24,3,Chronic Disengagement
138,8,medium,4,0.19,-0.59,1,5,0.45,-0.655,0.42,0.214,0.51,0.295,0,0.237,1,0.28,3,Chronic Disengagement
139,1,low,19,0.82,0.29,1,5,0.63,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
139,2,low,18,0.85,0.38,0,5,0.8,-1.0,-0.03,0.5,-0.09,0.038,0,0.04,0,0.0,1,Chronic Disengagement
139,3,low,15,0.86,0.31,0,5,0.85,-2.0,-0.04,0.333,-0.02,0.12,0,0.08,0,0.01,1,Chronic Disengagement
139,4,low,15,0.77,0.21,0,4,0.86,-1.5,0.05,0.25,0.08,0.123,0,0.087,0,0.05,1,Chronic Disengagement
139,5,low,16,0.8,0.19,0,4,0.67,-0.9,0.02,0.2,0.1,0.109,0,0.055,0,0.03,1,Chronic Disengagement
139,6,low,17,0.76,0.17,1,5,0.54,-0.457,0.06,0.267,0.12,0.098,0,0.054,0,0.07,1,Chronic Disengagement
139,7,low,15,0.76,0.15,0,3,0.69,-0.464,0.06,0.238,0.14,0.099,0,0.057,0,0.05,1,Chronic Disengagement
139,8,low,15,0.7,0.13,0,4,0.77,-0.429,0.12,0.214,0.16,0.097,0,0.079,0,0.08,1,Chronic Disengagement
140,1,low,7,0.8,0.54,1,4,0.62,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
140,2,low,9,0.75,0.44,1,4,0.98,2.0,0.05,0.0,0.1,0.177,0,0.03,0,0.06,1,Chronic Disengagement
140,3,low,10,0.68,0.44,1,6,0.92,1.5,0.12,0.0,0.1,0.176,0,0.054,0,0.09,1,Chronic Disengagement
140,4,low,9,0.7,0.44,0,4,0.56,0.7,0.1,0.25,0.1,0.144,0,0.048,0,0.05,1,Chronic Disengagement
140,5,low,7,0.66,0.43,0,2,0.85,-0.0,0.14,0.3,0.11,0.16,0,0.063,0,0.07,1,Chronic Disengagement
140,6,low,7,0.7,0.32,1,5,0.73,-0.2,0.1,0.267,0.22,0.163,0,0.071,0,0.1,1,Chronic Disengagement
140,7,low,6,0.62,0.42,0,7,0.87,-0.357,0.18,0.286,0.12,0.186,0,0.092,0,0.09,1,Chronic Disengagement
140,8,low,8,0.59,0.29,1,4,0.5,-0.226,0.21,0.268,0.25,0.172,0,0.114,0,0.15,3,Chronic Disengagement
141,1,low,14,0.97,0.61,1,7,0.66,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
141,2,low,13,0.94,0.64,1,5,0.58,-1.0,0.03,0.0,-0.03,0.052,0,0.05,0,0.05,1,Chronic Disengagement
141,3,low,16,0.93,0.7,0,5,0.94,1.0,0.04,0.333,-0.09,0.107,0,0.014,0,0.02,1,Chronic Disengagement
141,4,low,15,0.86,0.62,1,3,0.9,0.6,0.11,0.25,-0.01,0.089,0,0.038,0,0.07,1,Chronic Disengagement
141,5,low,15,0.83,0.6,0,2,0.84,0.4,0.14,0.3,0.01,0.078,0,0.05,0,0.06,1,Chronic Disengagement
141,6,low,12,0.79,0.67,0,5,0.82,-0.143,0.18,0.3,-0.06,0.104,0,0.069,0,0.07,1,Chronic Disengagement
141,7,low,14,0.76,0.53,1,5,0.51,-0.107,0.21,0.286,0.08,0.095,0,0.088,0,0.13,1,Chronic Disengagement
141,8,low,13,0.77,0.59,1,6,0.68,-0.167,0.2,0.268,0.02,0.094,0,0.079,0,0.11,1,Chronic Disengagement
142,1,low,18,1.0,0.4,0,6,0.69,0.0,0.0,0.0,0.0,,0,0.0,0,0.0,1,Chronic Disengagement
142,2,low,15,0.98,0.36,1,4,0.82,-3.0,0.02,0.5,0.04,0.129,0,0.132,0,0.08,1,Chronic Disengagement
142,3,low,18,0.98,0.33,1,2,0.75,-0.0,0.02,0.333,0.07,0.102,0,0.016,0,0.05,1,Chronic Disengagement
142,4,low,15,0.88,0.25,0,4,0.79,-0.6,0.12,0.333,0.15,0.105,0,0.085,0,0.08,1,Chronic Disengagement
142,5,low,17,0.93,0.35,1,3,0.71,-0.2,0.07,0.3,0.05,0.091,0,0.039,0,0.07,1,Chronic Disengagement
142,6,low,15,0.86,0.22,1,3,0.52,-0.343,0.14,0.267,0.18,0.092,0,0.085,0,0.11,1,Chronic Disengagement
142,7,low,14,0.86,0.29,0,7,0.75,-0.464,0.14,0.286,0.11,0.102,0,0.081,0,0.08,1,Chronic Disengagement
142,8,low,13,0.85,0.25,1,6,0.71,-0.56,0.15,0.268,0.15,0.118,0,0.094,0,0.12,1,Chronic Disengagement
143,1,medium,9,0.56,0.21,1,7,0.83,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
143,2,medium,10,0.46,0.24,2,3,0.66,1.0,0.1,0.5,-0.03,0.074,0,0.035,1,0.1,1,Chronic Disengagement
143,3,medium,7,0.48,0.22,2,5,0.76,-1.0,0.08,0.333,-0.01,0.176,0,0.068,1,0.1,1,Chronic Disengagement
143,4,medium,7,0.36,0.03,2,7,0.43,-0.9,0.2,0.25,0.18,0.182,0,0.128,1,0.17,3,Chronic Disengagement
143,5,medium,6,0.33,-0.01,2,5,0.51,-0.9,0.23,0.2,0.22,0.211,0,0.144,1,0.19,3,Chronic Disengagement
143,6,medium,5,0.26,0.06,1,1,0.51,-0.914,0.3,0.267,0.15,0.254,0,0.16,1,0.18,3,Chronic Disengagement
143,7,medium,6,0.22,-0.1,1,4,0.32,-0.714,0.34,0.286,0.31,0.248,0,0.186,1,0.22,3,Chronic Disengagement
143,8,medium,7,0.15,-0.09,2,5,0.43,-0.488,0.41,0.268,0.3,0.23,0,0.201,1,0.27,3,Chronic Disengagement
144,1,medium,3,0.54,0.02,3,5,0.95,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
144,2,medium,1,0.42,0.04,2,5,0.74,-2.0,0.12,0.5,-0.02,0.707,1,0.122,1,0.13,2,Sudden Drop-off
144,3,medium,2,0.36,-0.14,1,7,0.66,-0.5,0.18,1.0,0.16,0.5,0,0.103,1,0.13,3,Chronic Disengagement
144,4,medium,4,0.32,-0.1,3,7,0.75,0.4,0.22,0.917,0.12,0.516,0,0.092,1,0.19,3,Chronic Disengagement
144,5,medium,4,0.32,-0.11,1,3,0.64,0.5,0.22,1.0,0.13,0.466,0,0.093,1,0.14,3,Chronic Disengagement
144,6,medium,1,0.24,-0.34,3,3,0.53,0.029,0.3,0.967,0.36,0.551,1,0.15,1,0.26,2,Sudden Drop-off
144,7,medium,1,0.16,-0.31,1,1,0.61,-0.143,0.38,1.0,0.33,0.604,0,0.18,1,0.23,3,Chronic Disengagement
144,8,medium,4,0.12,-0.45,1,1,0.37,0.048,0.42,0.982,0.47,0.566,0,0.206,1,0.26,0,Emotional Distress
145,1,medium,5,0.77,0.21,1,7,0.68,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
145,2,medium,8,0.7,0.14,1,3,0.9,3.0,0.07,0.0,0.07,0.326,0,0.033,1,0.07,1,Chronic Disengagement
145,3,medium,8,0.59,0.1,3,4,0.84,1.5,0.18,1.333,0.11,0.247,0,0.077,1,0.17,1,Chronic Disengagement
145,4,medium,5,0.61,-0.05,3,3,0.59,0.0,0.16,1.333,0.26,0.266,0,0.089,1,0.19,3,Chronic Disengagement
145,5,medium,3,0.52,-0.03,1,2,0.54,-0.7,0.25,1.2,0.24,0.374,0,0.146,1,0.17,3,Chronic Disengagement
145,6,medium,4,0.42,-0.13,2,5,0.57,-0.657,0.35,0.967,0.34,0.377,0,0.191,1,0.25,3,Chronic Disengagement
145,7,medium,4,0.41,-0.16,1,3,0.45,-0.571,0.36,0.905,0.37,0.374,0,0.195,1,0.23,3,Chronic Disengagement
145,8,medium,6,0.3,-0.19,3,3,0.26,-0.321,0.47,0.982,0.4,0.344,0,0.227,1,0.33,3,Chronic Disengagement
146,1,low,14,0.85,0.97,1,3,0.95,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
146,2,low,16,0.76,0.84,1,2,0.64,2.0,0.09,0.0,0.13,0.094,0,0.048,0,0.08,1,Chronic Disengagement
146,3,low,14,0.78,0.93,1,3,0.63,-0.0,0.07,0.0,0.04,0.079,0,0.03,0,0.06,1,Chronic Disengagement
146,4,low,15,0.74,0.85,0,5,0.79,0.1,0.11,0.25,0.12,0.065,0,0.053,0,0.06,1,Chronic Disengagement
146,5,low,15,0.75,0.75,0,6,0.73,0.1,0.1,0.3,0.22,0.057,0,0.062,0,0.07,1,Chronic Disengagement
146,6,low,14,0.74,0.75,0,3,0.9,-0.057,0.11,0.3,0.22,0.056,0,0.068,0,0.08,1,Chronic Disengagement
146,7,low,12,0.66,0.8,1,3,0.88,-0.321,0.19,0.286,0.17,0.088,0,0.101,0,0.13,1,Chronic Disengagement
146,8,low,11,0.64,0.77,1,7,0.71,-0.488,0.21,0.268,0.2,0.118,0,0.118,0,0.15,3,Chronic Disengagement
147,1,medium,10,0.74,0.48,3,5,0.88,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
147,2,medium,10,0.65,0.24,3,2,0.85,0.0,0.09,0.0,0.24,0.0,0,0.061,1,0.16,1,Chronic Disengagement
147,3,medium,6,0.58,0.33,1,7,0.74,-2.0,0.16,1.333,0.15,0.266,0,0.155,1,0.14,3,Chronic Disengagement
147,4,medium,8,0.53,0.13,2,5,0.47,-1.0,0.21,0.917,0.35,0.225,0,0.157,1,0.2,3,Chronic Disengagement
147,5,medium,6,0.48,0.12,3,6,0.4,-1.0,0.26,0.8,0.36,0.25,0,0.176,1,0.25,3,Chronic Disengagement
147,6,medium,5,0.4,0.16,1,1,0.54,-1.0,0.34,0.967,0.32,0.289,0,0.199,1,0.22,3,Chronic Disengagement
147,7,medium,4,0.37,-0.02,1,4,0.42,-1.0,0.37,1.0,0.5,0.34,0,0.232,1,0.26,3,Chronic Disengagement
147,8,medium,6,0.27,-0.13,3,1,0.49,-0.75,0.47,0.982,0.61,0.325,0,0.271,1,0.37,0,Emotional Distress
148,1,low,6,0.95,0.93,1,5,0.97,0.0,0.0,0.0,0.0,,0,0.0,0,0.03,1,Chronic Disengagement
148,2,low,7,0.99,0.76,1,2,0.92,1.0,-0.04,0.0,0.17,0.109,0,0.021,0,0.04,1,Chronic Disengagement
148,3,low,7,0.96,0.78,0,3,0.64,0.5,-0.01,0.333,0.15,0.087,0,0.019,0,0.02,1,Chronic Disengagement
148,4,low,5,0.9,0.76,0,6,0.86,-0.3,0.05,0.333,0.17,0.153,0,0.051,0,0.05,1,Chronic Disengagement
148,5,low,9,0.96,0.84,1,4,0.55,0.4,-0.01,0.3,0.09,0.218,0,0.011,0,0.04,1,Chronic Disengagement
148,6,low,9,0.93,0.72,0,7,0.5,0.543,0.02,0.3,0.21,0.224,0,0.033,0,0.04,1,Chronic Disengagement
148,7,low,5,0.85,0.79,0,4,0.66,0.107,0.1,0.286,0.14,0.244,0,0.052,0,0.06,1,Chronic Disengagement
148,8,low,6,0.87,0.83,0,6,0.59,0.0,0.08,0.268,0.1,0.234,0,0.04,0,0.05,1,Chronic Disengagement
149,1,medium,4,0.5,0.18,3,2,0.73,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
149,2,medium,5,0.47,-0.02,2,2,0.83,1.0,0.03,0.5,0.2,0.157,0,0.036,1,0.1,1,Chronic Disengagement
149,3,medium,3,0.41,-0.08,1,3,0.58,-0.5,0.09,1.0,0.26,0.25,0,0.084,1,0.11,1,Chronic Disengagement
149,4,medium,5,0.31,-0.03,1,5,0.56,0.1,0.19,0.917,0.21,0.225,0,0.093,1,0.13,3,Chronic Disengagement
149,5,medium,4,0.25,-0.07,3,1,0.66,-0.0,0.25,1.0,0.25,0.199,0,0.119,1,0.22,3,Chronic Disengagement
149,6,medium,3,0.22,-0.23,1,5,0.69,-0.171,0.28,0.967,0.41,0.224,0,0.156,1,0.2,3,Chronic Disengagement
149,7,medium,3,0.15,-0.14,3,1,0.5,-0.214,0.35,1.0,0.32,0.233,0,0.171,1,0.27,3,Chronic Disengagement
149,8,medium,1,0.13,-0.37,2,5,0.34,-0.381,0.37,0.857,0.55,0.374,1,0.213,1,0.29,2,Sudden Drop-off
150,1,medium,2,0.58,-0.09,3,4,0.94,0.0,0.0,0.0,0.0,,0,0.0,1,0.09,1,Chronic Disengagement
150,2,medium,3,0.5,-0.19,1,4,0.77,1.0,0.08,2.0,0.1,0.283,0,0.04,1,0.07,1,Chronic Disengagement
150,3,medium,1,0.47,-0.08,3,2,0.69,-0.5,0.11,1.333,-0.01,0.5,1,0.059,1,0.14,2,Sudden Drop-off
150,4,medium,2,0.38,-0.17,3,4,0.73,-0.2,0.2,1.0,0.08,0.408,0,0.088,1,0.18,1,Chronic Disengagement
150,5,medium,5,0.3,-0.26,2,6,0.63,0.5,0.28,0.8,0.17,0.583,0,0.119,1,0.19,3,Chronic Disengagement
150,6,medium,0,0.27,-0.35,3,6,0.46,-0.086,0.31,0.7,0.26,0.795,1,0.144,1,0.25,2,Sudden Drop-off
150,7,medium,2,0.23,-0.35,2,4,0.27,-0.071,0.35,0.619,0.26,0.734,0,0.158,1,0.24,3,Chronic Disengagement
150,8,medium,3,0.17,-0.43,3,3,0.24,0.024,0.41,0.571,0.34,0.661,0,0.186,1,0.3,0,Emotional Distress
151,1,medium,3,0.83,-0.14,1,3,0.78,0.0,0.0,0.0,0.0,,0,0.0,1,0.03,1,Chronic Disengagement
